0,1,2,3,4,5,6,7,8,9,target
-173.80447583719211,8.370436905069534,-6282.294877411119,644.5885365570823,-1912.284202606501,-999.1493571785481,-4930.634768083531,3288.105633904871,-4426.765326390225,0.0,0
-176.03022271416637,8.383871417229246,-6148.853399019723,631.1648088491405,-1860.95868863995,-1028.144250668722,-4487.761497770093,,-4725.820314640336,0.0,0
-173.38562456129162,8.364318454186883,-6215.611619856045,643.5822386405504,-1852.0705581376315,-1050.419231410912,-4648.553302381676,3288.606785412613,-4634.193122917236,2.0,0
-172.25387160600386,8.366420832532603,-6115.395224184728,660.3697298383056,,-1009.210618907319,-4566.565554112592,3236.328953874233,-4643.260402075696,2.0,1
209.8404415930155,8.444772357328343,,628.3660540851174,-1908.0714829772696,-1056.5494758320779,-4716.818029359542,3304.1755974156263,-4792.694202877448,3.0,2
-171.5631922326191,8.42068960365595,-6221.980549199401,584.8940064165408,-1851.9007973201685,-1016.6076999250237,-5069.086060853912,3371.346970972984,-4481.839588154137,3.0,2
-171.79032505769683,8.347910057314873,-6065.933615147438,,-1966.4879461654045,-974.3290426586498,,3421.1113602354185,-4385.714303773376,2.0,3
-175.28145455831793,8.382029766148936,-6012.889761239114,664.2195470483435,-1890.6318240275225,-1051.5127654773426,-4620.018892443642,3230.778964607332,-4702.786217223755,1.0,1
-176.81114419627232,8.426290396874432,-6271.889279931586,637.6292553594981,1348.676556572201,-1006.2942990243959,-4869.660575873584,3322.331049926991,-4560.691476889968,2.0,0
-172.53073023757992,8.361400362253278,-6278.607589964364,642.8319825318305,-1808.1795894150441,-993.5573548286965,-4666.774202161496,3235.32285444917,-4660.629189685572,,0
,8.337226167192972,,678.7684749588034,-1830.245829303992,-1033.1627613128067,-4516.062524492039,3328.7737513104894,-4781.930734448111,4.0,4
-171.35655475056905,8.366345620568065,-6104.760186660702,612.8298825879963,-1820.3391714902853,-1017.6743855872617,-4677.0983367992785,3312.1369675581464,-4607.659969613588,0.0,0
-171.49432662510478,8.310645513284975,-6169.643066167295,,-1773.8810024361412,,-4854.337590613123,3468.9060079993533,-4568.189244160748,0.0,4
-173.88341126988738,8.380594087055416,-6053.762786522836,665.8514819265142,,-998.5234998425144,-4775.321889963777,3353.6466756492937,-4583.946832920397,2.0,3
-176.22614909280944,8.378667930956706,-6141.423952251612,642.1579829289591,-1856.3597835170228,-1004.5146726660727,-4594.115342258738,3330.6292019577895,-4616.523746378137,2.0,2
-172.87842323565746,8.414867476340097,-6112.836912606823,666.5052247698413,-1893.963875501266,-1065.2086456635132,-4769.618066604066,3369.3447304446668,-4766.482206297152,,0
-172.21382096420092,8.375242369286273,-6152.237881787061,3942.4480373631513,-1881.184053520649,-1026.6106498095066,-4787.344530689957,3236.6801656396665,-4596.059290348628,4.0,3
-174.67112672263357,8.362798921766258,-6066.285435990843,631.5039717609906,-1917.9303526732115,-1016.3959634699063,-4755.797236642944,3301.0498406532784,-4549.512261723378,3.0,0
-173.07165044832144,8.387534645408126,-6215.427460078076,660.5567193537887,-1870.707020052037,-964.4875826568231,-4724.920103360322,3247.1681077355306,-4696.578338149693,4.0,1
-174.76831585107527,8.384046653782915,-6069.904089940655,649.4660330961685,-1863.1550911812024,-1018.456529463823,,4460.177101210727,-4793.188279173171,3.0,0
-173.6165665956082,8.403857016149706,-6013.343266191779,646.4351607085374,-1877.7961847963068,-1028.9270097402807,-4804.121062948807,3221.1423894632135,-4579.172972926363,,1
-175.92689786828933,8.348642647324313,,645.2295934640089,-1779.9609537970302,-1005.6142577836252,-4609.2312341473,3331.069775078752,-4718.284485300376,1.0,0
-175.6345620348864,8.394866305682507,-6087.425158973095,662.3179772451942,-1848.8436724809171,-1048.7937565598656,-4791.683386378355,3199.9634015283764,-4687.504968193202,1.0,1
-174.06695044839034,8.430639215079006,-6099.384827714548,647.114485579604,-1855.70285357671,-993.2774570991024,,3330.73289220238,-4815.832560838456,0.0,2
-174.0695374962449,8.404568270079608,-6094.645198679034,,-1835.357256018539,-998.0140044013636,-4507.056103910813,3337.75048444289,-4714.70862820771,1.0,2
-175.19063687706048,8.395556182770823,-6112.718990138724,,-1948.4137951890496,-1016.3729760177114,-4681.159377631509,,-4561.752757707658,2.0,0
-172.79445957281374,8.435329866952655,-6223.853347215542,635.1206634588522,-1953.8232120855002,-1040.4941853042785,-4795.240662894205,,-4594.651557137212,4.0,2
-175.56020642216225,8.40422030536768,-6230.333966043556,680.4189286859756,-1819.4858503401724,-1006.7273641277725,-4471.206961612053,3226.6232633834065,-4858.403179808795,4.0,2
-170.7679442232746,8.350418505740159,-6085.1156858998775,613.3590568217447,-1835.292292239314,-971.0295415681153,-4690.471496366477,3332.1803851612563,-4525.809803921722,0.0,1
-176.50533600828612,8.35431783344013,-6069.271943434424,645.2971895001539,-1903.0817290273362,-1071.3657734966284,-4793.009716925598,3431.1065694198182,-4501.098384937093,4.0,2
-174.9588123713892,8.377883603699425,-6204.706808447182,638.4052551976117,,-1035.1759503554742,-4641.262564892803,3282.6933722088847,-4641.539532064932,3.0,0
-171.72666068308254,8.32121874721334,-6079.948146496642,622.3439654457633,-1836.7617773406191,,-4516.959582230427,3340.3099072903733,-4636.1664990471545,3.0,0
-172.36146009508656,15.372275454348218,-6130.379146112529,941.1647005644886,-1865.3543772949201,-1051.2952583024353,-4767.244747960494,3354.1503549138,-4582.505406576093,3.0,2
-174.19836267928198,8.349744844525228,-6269.1561304310835,636.5056105200429,-1849.9690676571668,-1008.6651089574079,-4536.99774305642,3380.6670882026156,-4639.659495660404,1.0,2
-173.79005167917842,8.425201737654188,-6098.099057304794,642.4723426334332,-1865.5728485518732,-994.9139966820029,-4881.974462806386,3175.768827723238,-4718.635185963147,3.0,2
-172.5996155638321,8.35803686666443,-6155.616226709446,634.9593941583004,-1841.7751813026473,-1016.7210631977574,-4728.709933803056,3302.2888433654775,-4618.342176345798,3.0,2
-172.38560578104935,8.3833187443749,-6213.589384395918,644.0490485855455,-1900.7255037625987,-1032.9681282059794,-4837.231882192419,3403.3114487969046,-4586.482403871725,1.0,3
-172.7662330490912,8.373442687993462,-6150.350137788911,653.5672831649998,-1774.607146518634,-962.7465591551027,-4675.143591417744,3353.8957165443007,-4762.739079219507,1.0,0
-174.09873073615714,8.377557532500115,-6123.795619557913,637.4561876339615,-1889.6578811738907,-1009.8181554172193,,3375.574167485038,-4556.108364968384,4.0,0
-172.58698946850947,8.352258373753017,-6147.1719249013295,639.7240532002165,-1859.814019741463,-1039.583144032053,19533.780684011137,3382.024895660436,-4561.710730102792,3.0,2
-173.29438078135937,8.362766676304295,-6107.302685650592,622.861462784926,-1743.8603879548577,-1008.6198269641337,-4722.058722646653,3339.2654815386168,-4719.600760169149,0.0,2
-173.63429744559008,8.394896421053977,-6169.582877083772,,-1840.050173504061,-1016.6052802316095,-4659.902961671805,3334.254840572078,-4728.600076720958,1.0,0
-172.53765342971116,8.371955142997821,-6149.749827165576,667.7674661690854,-1845.136020477014,-968.3592370225554,-4783.591790315079,3313.1444368361795,-4574.61187903782,2.0,0
-173.31421808310859,8.42688105924339,-6054.168809651599,,-1820.4978890531418,-1000.5583031317022,-4730.7428019053405,3316.3814692227,-4913.689815320782,4.0,0
219.12620352938785,8.367699082018344,-6118.275524072053,636.5155926586967,-1794.769913141703,-989.517444801959,-4825.378756980719,3317.902773069936,-4587.137936694041,0.0,0
-174.79108532605107,20.562371680925686,-6133.283670253081,,-1883.5077512450216,-996.6461669345938,-4869.670293173978,3237.3132513436217,-4461.481441044856,,0
-177.47751023207823,8.405118926090598,-6133.813949746996,606.4086597045967,-1916.2399790452514,-958.0002002576657,-4570.482837063559,3264.9531997697413,-4542.99572990591,2.0,3
-174.5126037523764,8.395008933365377,-6179.435096683134,653.6727758371808,-1821.741826492979,-955.8709327710285,-4978.711649130272,3254.961630829012,-4546.891751891993,,4
-173.5944361545487,8.354135601475758,-6069.106789583443,617.9919271807754,-1828.063888450139,-1007.2113975479394,-4667.202404848585,3175.7837775100634,-4580.4941169283875,0.0,0
-176.1070588283523,8.328402962294474,-6090.716769741712,621.9905066054498,-1734.8634589088629,-986.2924315747396,-4513.845968613538,3393.312428796147,-4749.007449516514,4.0,2
-171.59251800864845,8.381217799059652,-6147.933123935331,650.9222078115265,-1818.702292534765,,-4677.030384789966,3232.8633150314017,-4728.366696489703,0.0,2
-175.5219497500875,,-6148.107643211659,614.5957524702937,-1828.2262125119369,-1030.1977406683025,-4603.147345159261,3345.185284208878,-4691.9264463231,4.0,1
-175.54301312875953,8.38889541712233,-6179.519654224928,1944.1079744469034,-1987.3007142185393,,-4743.231713774697,3320.3363508018824,-4399.987635495344,4.0,3
-172.97260461565517,8.379649646016636,-6169.240774975761,650.1658854459099,,-998.7726636842513,-4724.556515910824,3299.7484792261866,-4712.368990843522,0.0,0
-174.77559332360605,8.398974244373429,-6019.566701226283,656.5141673960395,-1848.4121705604318,-993.0229530091739,-4759.462067553939,3270.903947376022,-4698.784936972311,0.0,2
-176.92766464200162,8.365985742215157,-6105.223478518144,,-1815.1371315921797,-1006.3566957106447,-4678.148723838869,3204.975230156465,-4627.584706415892,3.0,0
-173.7107529796653,8.388860728347709,-6179.4765058827525,641.6938992488833,-1877.2398577344145,-996.5369569206856,-4806.628239970084,3305.2804734293,-4624.101248936699,,2
,8.422728927145558,-6243.888602183693,623.4783889599631,-1808.6993251580375,,-4486.862412674743,3216.380693269476,-4846.441383673029,3.0,3
-175.84350730722832,8.376957438564881,-6148.32216227502,619.889424240583,-1813.9171571979114,-997.2405010253643,-5080.146101578618,,-4422.599706510676,2.0,1
-175.69729589510328,8.395324116369665,-6196.129197849572,631.8222503248065,-1831.4409590601742,-986.7753760257049,-4625.503056949626,,-4712.970749563643,4.0,0
-171.73160965384605,8.377923030249134,-6163.059060788039,669.4259464542982,-1864.0925223131667,-1031.6493820825306,,3417.469498221007,-4778.6996022146,1.0,0
-170.93480731388166,8.35108482777407,-6197.781715699093,650.2107268307336,-1855.4701407495606,-984.6835020780887,-4673.163201064943,3275.270953815251,-4607.335930403946,0.0,0
-171.19693428640988,8.424337489802761,,655.3230365183869,-1874.823605866032,-993.3068049800497,-4607.4950179900325,3353.9619610352293,-4831.267130970687,3.0,2
-168.20529368973968,8.365940769132598,-6156.821627898625,689.6327722215605,-1782.4884247511952,-1012.4282749925868,-4662.786612754746,3227.016584285093,-4780.858148282497,4.0,0
-174.44902474152585,8.358165485715103,,649.4522115051868,-1777.2144921750455,-994.3451036885137,-4609.426232308631,,-4678.484907023613,0.0,4
-172.41774599595857,8.335672701936216,-6134.125017270565,639.5309870689468,-1762.2825161260794,-1005.9559980924198,-4882.461772512039,,-4571.902550950432,1.0,4
-172.88751876815346,8.356926780943953,-6150.745117637136,641.4475864429112,,-1042.1238845660805,-4606.052439832622,3303.046871208716,-4723.639430489665,0.0,2
427.6157562842353,8.373212296569738,-6207.387425756066,627.7343008713993,-1855.8413241472797,-1010.1348755176434,-4769.996757687322,,-4576.609033393316,0.0,1
-175.92188970491915,8.387521768363722,-6120.696775178935,2437.803995496363,-1893.3339122812888,-1034.7029675888728,-4703.574791669824,3213.0703414992436,-4559.281954533924,1.0,0
-174.97220022278782,8.380512892964413,-6203.006785076743,664.5099785056454,-1916.9187852342927,-1053.7693992555776,-4766.250177288528,3210.6186771556136,-4659.369512702357,4.0,2
-173.67105750130304,8.340980583670563,,645.0886030471278,-1915.8227823780437,-1011.270966275715,-4917.339293411837,3305.659452148421,-4459.790809709137,4.0,0
-176.61976757882974,8.43752719971164,-6070.549291043131,661.0761914604682,-1744.8730043206338,-1015.175179448862,-4867.2305389525145,3355.526989032618,-4925.384292172399,0.0,0
-172.85458018396895,8.41311497221752,-6129.825433057124,,-1812.0409913776928,,-4656.220774861598,3302.4659390629145,-4812.804620215637,2.0,2
,8.378476698880737,-6229.176850450682,641.2160802078537,-1923.4501183262882,-1037.1349527699128,-4803.182795255368,3403.1131040932264,6556.128314078694,0.0,2
-175.30940175538106,8.405866494682051,-6010.043771202304,634.1079125023379,-1898.6302696128912,,-4760.55312383479,3547.3061992416397,-4499.33526559978,2.0,2
-174.35354807120666,8.367537893381074,-6215.719752874574,632.6039595364026,-1911.474167003964,-1026.2580112716491,4734.785281345745,3259.964175259539,-4620.821187847229,3.0,3
-173.9918159244368,8.414786564706382,,632.7244728248703,-1890.971614173184,-1057.0598250444743,-4677.640421728982,3303.585998337788,-4647.751581758404,2.0,3
-174.00311181944352,8.450559700512953,-6031.305964458605,,-1796.740981141478,-989.0735014726347,,3258.0094409540707,-4826.1777671391565,4.0,0
-173.26629831565108,8.357924401628463,-6170.860162965938,678.9278162696634,-1784.4004558226013,,-4687.846371216462,,-4857.528746441937,4.0,2
-172.86284687837585,,-6057.209629833985,615.8859483279608,-1912.8664673822113,-769.4698129250528,-4606.792246160613,3332.588736403209,,4.0,3
-174.54730410246495,8.373813843734624,-6209.537239964651,617.8030900104523,,-1071.1898697651409,-4696.989846769641,3275.2793711003987,-4347.090884913787,2.0,3
-174.22055539141678,8.421905652931661,-6113.673071838626,629.7956484577252,-1902.045470267257,-1024.0351014302773,-4688.199560073097,3246.6785977796008,-4731.036055476951,3.0,0
-175.3508871185154,8.411010123105047,-6103.979894603401,669.2557949977308,-1918.6266104861622,-1023.6429063487371,-4726.621587165418,3354.113612292098,-4713.947231784975,1.0,0
-171.57792831591885,8.418632165260172,-5980.762934573715,1435.9675426392414,,-968.6513206328046,-4513.630278620336,3277.7617086217947,-4827.316852242287,4.0,0
-174.19989093876114,8.415967408247145,-6148.106711447603,642.762017963489,-1864.3640631235016,-1027.4975740456803,-4625.3718105563585,3153.341577018818,-4785.178076884288,3.0,2
-176.96113515359303,8.321367584284152,-6206.347400729428,670.6975949506848,-1887.3796732494225,-1011.5479901810209,-4596.336207551143,3258.2490549083614,-4607.329842183335,3.0,4
-173.58049285346507,8.367416430180977,-6082.582016272552,618.3443927817244,-1845.0389276026688,-1035.0461215789014,-4717.714015978774,3318.259323566534,-4562.878194200202,4.0,0
-174.44466973761487,8.37724214328413,-6112.918536932277,679.656016711304,-1922.3391792096252,-1007.4107447478754,-4637.372056285936,3162.511273254475,-4658.255664974206,4.0,0
-175.92676463386155,8.451460518944419,-6109.306498424909,656.6491831855458,-1890.6492137442153,-1009.5683068890287,-4699.656637847007,3389.422408052887,-4823.548064330645,4.0,0
-170.54879389421717,8.417059760324607,-5971.934845526305,630.0938179635428,-1875.8663498164085,-1014.8208693538757,-4655.347237247298,3328.439311117412,-4677.4530303751435,4.0,3
-172.29742214020538,8.32627816899671,-6216.7853145332465,668.6820877935145,-1893.1668659486159,-1019.6796919731751,-4865.06694295945,,-4560.276536616074,4.0,1
-172.39237834544267,8.33918794603434,-6212.535538433592,649.3817503937922,-1835.0125064449883,-957.2944054300848,-4686.670026223471,3261.7383386456754,-4543.299273641185,4.0,2
-173.19840624712884,8.334396225134999,-6080.533483678545,658.0900655333531,,-980.9228553696842,-4829.817685379654,3310.2967038793367,-4627.985890190716,4.0,1
-174.77943873057734,8.316616601790455,-6173.313314745978,658.1473159478609,-1825.4936771820335,-1007.0597394812055,-4601.530950142559,3384.844236358476,-4634.322774044428,1.0,0
-176.4422815790101,8.41165305256487,-6057.902008267649,654.2733092080102,-1869.8167221477092,-1014.5734018209781,-4593.865759963254,3341.576787630302,-4743.721304854304,4.0,4
-173.33188088185955,8.414229734646572,,660.8768520081918,-1955.4237922590291,-1042.0231833005641,-4855.879846611354,3177.2483114127754,-4567.256757514037,4.0,3
-174.28056183004017,8.398305239938514,-6118.767417591505,658.7835365192162,-1798.7965523437897,-999.2241663865133,-4484.735720485679,3327.95317749156,-4929.399255079852,4.0,0
-169.9453334037843,8.400148886409212,-6183.969190784656,663.3534235734757,-1796.6226029788506,,-4667.583676523395,3324.4484151137935,,4.0,4
-173.37288797378508,8.407911045318187,-6212.321099975298,639.6835405572656,-1828.016650813905,-1014.5832939557448,-4790.376612030532,3283.8886679082534,-4677.931894330527,0.0,0
-173.0662295677892,8.437110719048414,-6057.119440943258,678.9818023883046,-1868.644133854789,-979.6634695313926,-4833.050090526529,3364.7566295614683,-4580.740007775189,4.0,0
-170.83288494643415,8.350689524596962,-6179.6197305984715,666.2828567403257,-1826.590224103896,-1022.3385757551092,-4792.870747838497,3354.6453448723623,-4663.524348371738,0.0,4
-173.03582542330275,8.35243104876208,-6163.424306607408,618.4129658583843,-1847.9810071975094,-1028.0921955013498,-4847.289620213852,3317.130897353666,-4516.461593231366,0.0,1
-170.15653031557434,8.430333330275998,-6080.17565159463,680.3885220170417,-1832.3916796981969,-992.3375635182898,-4624.631423122593,3298.968048513101,-4917.877425908852,4.0,0
-174.60085397759678,8.33854869036844,-6151.9938877626155,628.0433167295843,-1901.0859792005876,-1034.6115980561524,-4593.220244753109,3314.124249459528,-4486.047186179994,1.0,0
-171.24885177288996,8.430160711685994,-6232.68809205834,668.2601004869267,-1825.5670483435622,-1038.3260270214857,-4914.12864841574,,-4820.973500016666,3.0,0
-172.94879590449617,8.394629709415137,-6249.032712061939,649.0538803742471,-1875.6544949815004,-1064.775237496449,-4551.429569366154,3259.4690087259323,5854.5668673582395,4.0,0
-173.13141633502022,8.374499165400204,-6218.117942889229,647.5054046021766,-1902.4047875902859,-1038.9198297005873,-4807.026159101493,3244.161966848048,-4544.437465152673,4.0,1
-171.3046123289829,14.499756861362489,-6060.638081099094,623.7630778338537,,-988.4297516080987,,3301.239167386121,-4538.65938604876,4.0,0
-172.96920890888236,8.37292063944772,-6082.438926162224,630.7311943704973,-1833.864697957606,-998.2754448476162,-4494.3292585654235,3158.9793276395567,-4691.259441955627,0.0,1
-174.9533717323231,8.4359595383693,-6087.000881913509,679.0174244717684,-1895.1632068418364,-1029.3567257776992,-4707.906750586083,3412.9151241557856,-4917.120117850029,0.0,0
-173.50363671455392,8.41342132816554,-6135.943918745051,656.0602739029061,-1904.4547854403654,,-4753.009584652225,3298.4023408999055,-4646.411096120354,4.0,0
-175.02491677583794,8.332625844350492,-6173.781170386883,645.4217247533699,-1814.5143974658986,-1026.439171084385,-4571.368869513524,3154.828326702353,-4674.111036022584,4.0,0
-174.7229238869832,8.452227396570946,-6138.4011018460305,659.7245164165042,-1845.7277143744766,-986.3260247073104,-4632.253172367736,3100.226880888378,-4828.304980147106,2.0,2
-173.98087014746383,8.4100645884025,-6002.420106240379,662.9333807375741,-1871.768556456465,-1009.4314408617447,-4958.281345447377,3316.374153050111,-4568.536264663785,2.0,1
-171.51608477608713,8.390312666827658,-6020.960458001894,600.6859406026449,-1791.937295082626,-1030.159443838653,-4737.978813864849,3170.487102468325,-4519.553814936918,4.0,0
-175.9856182646276,8.421617199976797,-6054.9280183523115,639.0640577670873,-1908.454247664015,-997.4628156717504,-4915.687131405414,3254.713548648961,-4464.337957731963,2.0,0
-173.94176355698886,8.33694028869881,-6278.155489222388,650.5307630678293,-1813.7636271043273,-993.4011039204084,-4762.406508806901,3285.4370762204717,-4501.470869436137,4.0,0
0.8060609215056616,8.36429819622745,-6037.477288845674,612.5904880937819,-1823.1612536805176,-998.7551296062693,-4575.906434263487,3214.370734537495,-4550.342259650907,2.0,0
-172.10010239400498,8.387891056675953,-6158.2349804642445,648.8199543705166,-1918.5847432938524,-1007.774010584522,-4458.064690955694,3335.4532831214624,-4783.242298655949,4.0,1
-172.6632262642043,8.451233351500749,-6024.63769835286,630.1159645606155,-1886.5243715775343,-1012.3511429525403,-4439.22521686222,3392.0973229389365,-4854.852270578115,4.0,0
-174.497846546711,8.37152873992456,-6201.465605040743,653.5348290089097,-1867.2430426202304,-1031.1575083647601,-4859.308336504463,3223.0065735401395,-4544.2326373176265,0.0,0
-174.10748553744978,8.383595997245138,-6320.920659024765,660.8128771820375,-1874.128903184095,-987.5207292853457,-4661.057119638594,3374.4970955408867,-4700.7101484997675,0.0,4
-177.47457077291304,8.420918716667062,-6036.581929551788,649.4512568242143,-1882.6684839645745,-1012.7980505909076,-4570.375049825166,3148.6291036542434,-4713.189545558608,4.0,4
-169.78493761982065,8.38598619565929,-6159.537820917013,650.5656658281266,-1839.8557348954562,-1013.7427020357243,-4745.792319461828,3095.4379810727814,-4713.551503740269,3.0,2
-174.58841798101824,8.38771547161411,-6169.758148894403,614.078446297981,-1922.1807044744269,-1008.2130260245009,-4628.544468657604,3208.83412540771,-4541.553419943237,3.0,0
99.06879183922047,8.418384611007177,-6185.528851210712,714.94023201666,-1871.0915878324925,-1047.1850119855192,-4948.2872880992945,3296.029617775126,-4774.335315457906,2.0,3
-173.25940791723235,8.382373304790905,-5997.926360989094,627.3145322355513,-1935.9407642314106,-1035.2198527441426,-4666.735076387162,3350.35330856621,-4466.615074551252,2.0,4
-176.19366688529936,8.365599081649247,-6091.693455128031,642.704280292046,-1836.5780482278617,-1012.0140319001968,-4694.308105009649,3264.4530629760197,-4607.102891692554,4.0,1
-175.01291538643727,8.384683071079746,-6089.460135218779,650.5912950061065,-1909.486996011721,-1045.1347309899118,-4746.528694627439,3248.78518437224,-4665.529455200964,3.0,2
-177.4109953230104,8.360725700757294,-6011.830306306521,651.4342248615106,-1822.389157191968,-1015.0567541677308,-4713.511140804921,3336.185169857522,-4606.528750458821,2.0,3
,8.434925137936157,-6113.914153535042,635.0162354214984,-1774.0123933493917,-948.6187033267638,-4744.11786003713,3202.401752492673,-4799.465958434348,1.0,2
-173.99400070446637,8.389944509825101,-6171.072494596535,,-1907.6079673991376,-1014.115867593395,-4799.057992917963,3273.4180564716103,-4565.211899333061,4.0,3
-174.46885750722845,8.386864508070763,-6074.024698460718,675.386732091059,-1863.6063271243988,-1035.5288890957213,-4568.159094539308,3279.0318673240604,-4793.788392321854,4.0,3
-177.20820772819326,8.427979550921878,-6256.114172973291,628.7886480913066,-1845.0272577405992,,,3178.0909731919533,-4688.059281649943,4.0,0
-172.9781831393018,8.376575439565826,-6062.752383314783,633.8571551949955,-1875.8604455144234,-987.4031577481537,-4589.001667292316,3297.42905647771,-4678.776326710064,3.0,3
-173.99065244472695,8.445836415688271,-6247.6443354828725,675.9838410237812,-1829.9301115719238,,-4938.4055061164445,3290.0215880130304,-4789.770009010463,0.0,0
-176.1610955381374,8.38335180517481,-6194.714943078385,654.6396195495186,-1856.9816443162422,-1037.1737030612717,-4739.356210150604,,-4728.096185938825,0.0,0
-134.08639941414975,8.341243992417942,-6113.375347464658,,-1824.39071538261,-1011.9621364812263,-4549.3419133749885,3255.617886537773,-4713.957615762994,0.0,4
,8.38965862907626,-6114.993711137615,662.4698741921613,-1903.9222643775622,-1029.8615249839877,-4748.717683366916,3361.842884840195,-4746.165305194948,3.0,0
-173.38453298395632,8.42308706662169,-6022.3553245253825,659.3992217497372,-1888.9214111348629,-1008.4538201114386,-4671.9716422781485,3249.33077883211,-4781.244964025908,4.0,4
-174.22388684259366,8.419051174729393,-6103.880504384317,639.7605984302745,-1884.0675999827206,-1015.6418346904053,-4682.9288218214415,3189.0049867684224,-4685.455642725724,0.0,2
-176.13612332234385,8.396915628726845,-6084.051793122248,643.2482272862068,-1827.1184061853676,,-4745.907294352658,3351.9796796520714,-4708.853235045727,1.0,0
-172.16891440458878,8.3680171319299,29.765077262295563,627.1500766613025,-1939.4742770547102,-1008.9115374532025,-4714.335764064899,3213.3634047014702,-4460.955715402781,0.0,3
-175.48996324418925,8.388756993551564,-6192.788137622435,627.6349240419513,-1890.4597592459963,-1020.615899712661,-4576.822401682643,,-4629.133655230619,0.0,3
-176.1443645162447,8.366246960840199,-6300.771737392243,632.6369201677194,-1943.2479487097637,-992.6228397763487,-4784.678819282757,3338.5030252068864,-4405.594866895695,1.0,1
-174.23684184334093,8.390124762272688,-6077.925549972208,661.7000495542038,-1816.096100945205,-1046.8365619010053,-4665.577947643884,3344.0991702718293,-4772.436519610721,4.0,3
-168.93209061739896,8.41459302243956,-6010.5534083826005,653.1401367845053,-1885.780072082412,-1032.572503356001,-4828.923603372522,3269.774588645703,-4638.0468536434955,0.0,3
-173.74875384588069,8.368273652386137,-6165.784759567606,646.5102910265034,,-1000.821499991424,-4749.644171911781,3364.5075843898394,-4490.218266959004,4.0,0
-123.97706092628096,8.42344299149525,,672.6295963633119,-1793.473400919573,-976.0050708894355,-4782.905340286762,3237.733384470749,-4852.8360029921205,0.0,1
-174.83578700801974,8.413024994682475,-6149.245618774113,668.9596701855012,-1840.1367189194236,-1051.8591570542726,-4647.887669527461,3325.263375474281,-4776.256365026836,2.0,2
-178.1036203367615,8.32571662476602,-6178.898985580802,671.30650379208,-1859.6634862007252,-1033.4495099411226,-4810.806057430718,3229.420857191972,-4590.707195233129,0.0,0
-172.93585571414314,8.357737253591715,-6215.364070908795,643.4816436602887,-1801.2368752053624,-1007.2142873376512,-4603.3654040788415,3378.659137096286,-4687.158373163096,1.0,0
-173.17312325210918,8.37234333649031,-6148.680649326352,641.9848382239358,-1880.7926545065463,-976.7617394344165,-4707.708171780899,3367.610729890162,-4552.790241223901,0.0,2
-173.97873283598977,8.366222491667857,-6217.988991009069,641.8718855333576,-1823.2483235571012,-1014.284461329006,-4586.0808234267415,,-4636.3651364030575,2.0,2
-174.16022653108834,8.38624745734741,-6053.153333778935,640.2752575195079,-1869.4281579599553,-1008.9006192985186,-4680.713307210588,4470.941008237851,-4634.1989600262605,0.0,4
,8.381971869263618,-6170.7229736278505,671.60995347427,-1847.1095210160029,-1017.6963393076439,-4751.325534976048,3339.1545699333246,-4779.383740804914,3.0,0
-174.6801974146449,8.387727122734896,-6161.715689859146,,-1725.0814431992803,-1009.3851028945895,-4734.3263244313175,3353.0196369248874,-4761.5270678141305,0.0,0
-169.6612371356631,8.428617268880522,-6092.307610615231,612.0872599484179,-1875.5304625615659,-994.6043793338386,-5040.531643300173,3493.485554184156,-4493.538850445659,1.0,2
-173.0796433720646,8.41803622000951,-6106.462540394314,628.9881649243777,-1915.9733301098586,-1017.7728793475208,-4630.317612859174,3149.485785932731,-4685.245223334342,3.0,0
-175.8756447497442,8.337722262858222,-6180.8080182179,639.6905979859844,,,-4755.503258236287,3269.386047598428,-4526.692732240196,0.0,3
-175.29885624418188,8.329739380427306,-6277.498521938822,620.584941129256,-1986.7497830217565,-1066.189168610401,,3330.2113575097605,-4292.763337513759,3.0,0
-172.70224882222647,8.39451447178507,-6169.298857321221,632.4895851467234,-1829.6901799141244,-1016.4760216534684,-4782.847988085363,3306.342291757532,-4659.414161970162,3.0,0
-175.62054162349085,8.360552370340848,-6009.847978410664,644.7686149442808,-1792.7187434360505,-1006.1614491465472,-4691.698487396135,3264.801727872392,-4658.0864417732255,2.0,1
-173.00271221814606,8.386990196511386,-6145.168755104524,648.5477467786429,-1906.7233228970683,-956.1031352170932,-4774.164266307255,3263.7135742614937,-4513.8416103617565,4.0,2
-174.94850927549138,8.31921712108456,,637.1187370765945,-1913.187446592408,-1009.1883813548641,-4831.986649871399,3289.6165489945442,-4444.434039986066,,0
-172.0185330819198,8.352885784268532,-6241.583301606244,648.879582047361,-1873.0079184054282,-1021.7151702495935,-4644.916443280549,3209.39572539587,-4609.83784774362,,4
-175.81393518521514,8.353858091029444,,655.4484824983144,-1855.1556609396937,-1053.9369305080606,-4875.151553288906,3345.2425919454286,-4577.377350561931,4.0,0
-169.91880438306902,8.411654053512802,,631.6770309373824,-1863.297643118502,-1024.3454865914548,-4687.941691636344,3125.8218942954313,-4667.923486515565,3.0,2
-172.93970264037992,8.398292790536109,-6138.126447237411,656.0237763197988,,-1003.4574931281358,-4851.094543808794,3407.254220277446,-4743.935657348451,3.0,0
-177.585484002294,8.361713741109087,-6221.499018502166,628.1456113974863,-1856.7582203087109,-1001.7290071649982,5723.727602046127,3342.9022526309654,-4547.822537220647,3.0,2
